sample	chromosome	start	end	num.mark	log2
C3L-01031	23	6750000.5	13090000.5	318	-0.1183
C3L-01031	23	13110000.5	44970000.5	1571	-0.035
C3L-01031	23	44990000.5	45710000.5	37	-0.6088
C3L-01031	23	45730000.5	63910000.5	629	-0.0599
C3L-01031	23	63930000.5	64290000.5	19	-0.3469
C3L-01031	23	64310000.5	156010000.5	4320	-0.0616
C3L-01031	24	2790000.5	56870000.5	612	-0.0066
C3N-02592	1	830000.5	118030000.5	5756	-0.0757
C3N-02592	1	118050000.5	248930000.5	5094	0.1905
C3N-02592	2	30000.5	198870000.5	9392	0.106
C3N-02592	2	198890000.5	198970000.5	5	2.1874
C3N-02592	2	198990000.5	242110000.5	2142	0.0777
C3N-02592	3	30000.5	95070000.5	4583	-0.0645
C3N-02592	3	95090000.5	198130000.5	5115	0.1098
C3N-02592	4	50000.5	190010000.5	9281	0.0396
C3N-02592	5	30000.5	181290000.5	8657	-0.0761
C3N-02592	6	170000.5	78150000.5	3728	0.1038
C3N-02592	6	78170000.5	79450000.5	65	0.9633
C3N-02592	6	79470000.5	81850000.5	119	0.0973
C3N-02592	6	81870000.5	170590000.5	4407	-0.0587
C3N-02592	7	50000.5	55130000.5	2725	0.1897
C3N-02592	7	55150000.5	96910000.5	1690	0.077
C3N-02592	7	96930000.5	99210000.5	113	0.2897
C3N-02592	7	99230000.5	159310000.5	2935	-0.0757
C3N-02592	8	250000.5	41550000.5	1967	-0.0738
C3N-02592	8	41570000.5	145070000.5	4989	0.1251
C3N-02592	9	210000.5	26170000.5	1289	-0.0523
C3N-02592	9	26190000.5	35490000.5	461	0.2128
C3N-02592	9	35510000.5	35890000.5	20	2.2713
C3N-02592	9	35910000.5	36310000.5	21	0.5534
C3N-02592	9	36330000.5	37110000.5	40	1.0737
C3N-02592	9	37130000.5	37430000.5	16	2.0054
C3N-02592	9	37450000.5	138170000.5	3558	-0.0742
C3N-02592	10	70000.5	133610000.5	6358	0.0191
C3N-02592	11	210000.5	82210000.5	3798	0.013
C3N-02592	11	82230000.5	82370000.5	8	1.4821
C3N-02592	11	82390000.5	135050000.5	2602	0.0144
C3N-02592	12	50000.5	32570000.5	1610	0.1737
C3N-02592	12	32590000.5	133250000.5	4829	-0.0793
C3N-02592	13	18210000.5	60610000.5	2081	0.0167
C3N-02592	13	60630000.5	93390000.5	1628	0.1537
C3N-02592	13	93410000.5	114350000.5	1030	0.0411
C3N-02592	14	16090000.5	106870000.5	4338	0.0287
C3N-02592	15	17030000.5	62990000.5	1933	-0.1137
C3N-02592	15	63010000.5	101850000.5	1904	0.0535
C3N-02592	16	30000.5	47110000.5	1539	0.0156
C3N-02592	16	47130000.5	90090000.5	2112	0.1605
C3N-02592	17	150000.5	22450000.5	1041	-0.0933
C3N-02592	17	22470000.5	53030000.5	1243	0.0772
C3N-02592	17	53050000.5	53370000.5	16	0.9486
C3N-02592	17	53390000.5	83210000.5	1469	0.0867
C3N-02592	18	70000.5	80250000.5	3674	0.0398
C3N-02592	19	270000.5	58590000.5	2653	-0.0063
C3N-02592	20	70000.5	24450000.5	1215	-0.07
C3N-02592	20	24470000.5	64270000.5	1819	0.0828
C3N-02592	21	5230000.5	46670000.5	1650	0.0292
C3N-02592	22	10690000.5	50750000.5	1683	0.0067
C3N-02592	23	250000.5	87610000.5	4027	-0.1011
C3N-02592	23	87630000.5	149690000.5	2880	0.0098
C3N-02592	23	149710000.5	156010000.5	295	-0.1217
C3N-02592	24	2790000.5	10050000.5	154	0.003
C3N-02592	24	10110000.5	10950000.5	16	-0.652
C3N-02592	24	10970000.5	56870000.5	442	0.0054
C3N-02768	1	830000.5	112050000.5	5457	-0.1672
C3N-02768	1	112070000.5	183630000.5	2187	0.0302
C3N-02768	1	183650000.5	185750000.5	106	-0.2803
C3N-02768	1	185770000.5	248930000.5	3100	0.0335
C3N-02768	2	30000.5	242110000.5	11539	0.0483
C3N-02768	3	30000.5	79950000.5	3980	-0.1389
C3N-02768	3	79970000.5	106410000.5	1166	0.1571
C3N-02768	3	106430000.5	164730000.5	2898	0.0366
C3N-02768	3	164750000.5	164830000.5	5	1.9417
C3N-02768	3	164850000.5	168950000.5	206	0.0353
C3N-02768	3	168970000.5	178230000.5	462	0.1755
C3N-02768	3	178250000.5	178450000.5	11	1.151
C3N-02768	3	178470000.5	198130000.5	970	0.1947
C3N-02768	4	50000.5	190010000.5	9281	-0.1305
C3N-02768	5	30000.5	181290000.5	8657	0.038
C3N-02768	6	170000.5	58130000.5	2845	0.0735
C3N-02768	6	58150000.5	170590000.5	5474	-0.1154
C3N-02768	7	50000.5	41570000.5	2057	0.3234
C3N-02768	7	41590000.5	159310000.5	5406	0.155
C3N-02768	8	250000.5	48170000.5	2145	-0.041
C3N-02768	8	48190000.5	126510000.5	3890	0.2691
C3N-02768	8	126530000.5	130230000.5	185	0.7143
C3N-02768	8	130250000.5	145070000.5	736	0.2888
C3N-02768	9	210000.5	138170000.5	5405	-0.1581
C3N-02768	10	70000.5	125810000.5	5971	0.1419
C3N-02768	10	125830000.5	128230000.5	120	-0.2572
C3N-02768	10	128250000.5	133610000.5	267	0.1068
C3N-02768	11	210000.5	58130000.5	2616	0.0346
C3N-02768	11	58150000.5	69170000.5	545	0.2314
C3N-02768	11	69190000.5	71590000.5	116	1.1763
C3N-02768	11	71610000.5	135050000.5	3131	0.0238
C3N-02768	12	50000.5	24370000.5	1204	-0.1304
C3N-02768	12	24390000.5	133250000.5	5235	0.0591
C3N-02768	13	18210000.5	42730000.5	1198	-0.0337
C3N-02768	13	42750000.5	114350000.5	3541	0.1024
C3N-02768	14	16090000.5	106870000.5	4338	0.1702
C3N-02768	15	17030000.5	101850000.5	3837	0.0107
C3N-02768	16	30000.5	90090000.5	3651	0.1261
C3N-02768	17	150000.5	26730000.5	1054	-0.2095
C3N-02768	17	26770000.5	28090000.5	60	0.182
C3N-02768	17	28110000.5	30170000.5	104	0.4869
C3N-02768	17	30190000.5	41570000.5	530	0.1773
C3N-02768	17	41590000.5	83210000.5	2021	0.2964
C3N-02768	18	70000.5	80250000.5	3674	-0.1029
C3N-02768	19	270000.5	11250000.5	540	-0.1693
C3N-02768	19	11270000.5	37790000.5	1092	-0.0145
C3N-02768	19	37810000.5	58590000.5	1021	0.2641
C3N-02768	20	70000.5	64270000.5	3034	0.1745
C3N-02768	21	5230000.5	46670000.5	1650	-0.1814
C3N-02768	22	10690000.5	44850000.5	1391	-0.0198
C3N-02768	22	44870000.5	50750000.5	292	-0.2003
C3N-02768	23	250000.5	55770000.5	2695	-0.1519
C3N-02768	23	55790000.5	68590000.5	401	0.1797
C3N-02768	23	68610000.5	71250000.5	133	-0.2452
C3N-02768	23	71270000.5	86150000.5	725	0.2077
C3N-02768	23	86170000.5	87370000.5	61	-0.6561
C3N-02768	23	87390000.5	94830000.5	235	0.0541
C3N-02768	23	94850000.5	95350000.5	26	0.7835
C3N-02768	23	95370000.5	117230000.5	1061	0.181
C3N-02768	23	117250000.5	156010000.5	1865	0.4717
C3N-02768	24	2790000.5	56870000.5	612	-0.5628
C3N-02940	1	830000.5	119590000.5	5834	-0.0471
C3N-02940	1	119610000.5	193750000.5	2316	0.1937
C3N-02940	1	193770000.5	241730000.5	2355	0.0505
C3N-02940	1	241750000.5	248930000.5	345	-0.0977
C3N-02940	2	30000.5	242110000.5	11539	0.0392
C3N-02940	3	30000.5	198130000.5	9698	0.0147
C3N-02940	4	50000.5	190010000.5	9281	0.0287
C3N-02940	5	30000.5	51210000.5	2307	0.1458
C3N-02940	5	51230000.5	181290000.5	6350	-0.0514
C3N-02940	6	170000.5	170590000.5	8319	0.0117
C3N-02940	7	50000.5	85790000.5	3861	0.0828
C3N-02940	7	85810000.5	85890000.5	5	-1.484
C3N-02940	7	85910000.5	159310000.5	3597	0.0844
C3N-02940	8	250000.5	92050000.5	4319	-0.0276
C3N-02940	8	92070000.5	96370000.5	215	0.4734
C3N-02940	8	96390000.5	112810000.5	817	0.0072
C3N-02940	8	112830000.5	114750000.5	97	0.3979
C3N-02940	8	114770000.5	123450000.5	434	-0.0012
C3N-02940	8	123470000.5	125030000.5	79	1.3734
C3N-02940	8	125050000.5	128330000.5	164	0.8536
C3N-02940	8	128350000.5	128650000.5	16	0.1156
C3N-02940	8	128670000.5	130770000.5	106	0.9318
C3N-02940	8	130790000.5	131630000.5	43	0.4505
C3N-02940	8	131650000.5	134190000.5	127	0.9754
C3N-02940	8	134210000.5	136790000.5	126	0.4931
C3N-02940	8	136810000.5	145070000.5	413	0.0331
C3N-02940	9	210000.5	138170000.5	5405	-0.073
C3N-02940	10	70000.5	5530000.5	272	-0.0042
C3N-02940	10	5550000.5	6370000.5	42	0.5593
C3N-02940	10	6390000.5	133610000.5	6044	0.0359
C3N-02940	11	210000.5	48570000.5	2394	-0.0597
C3N-02940	11	48590000.5	135050000.5	4014	0.0548
C3N-02940	12	50000.5	133250000.5	6439	-0.0467
C3N-02940	13	18210000.5	114350000.5	4739	0.0252
C3N-02940	14	16090000.5	106870000.5	4338	0.0263
C3N-02940	15	17030000.5	101850000.5	3837	0.0543
C3N-02940	16	30000.5	90090000.5	3651	0.0589
C3N-02940	17	150000.5	27010000.5	1063	-0.1148
C3N-02940	17	27030000.5	51910000.5	1165	0.0248
C3N-02940	17	51930000.5	52050000.5	7	1.3455
C3N-02940	17	52070000.5	83210000.5	1534	0.0521
C3N-02940	18	70000.5	14010000.5	693	0.05
C3N-02940	18	14030000.5	22410000.5	107	0.3569
C3N-02940	18	22430000.5	80250000.5	2874	-0.1088
C3N-02940	19	270000.5	30630000.5	1279	-0.1079
C3N-02940	19	30650000.5	31450000.5	41	0.5977
C3N-02940	19	31470000.5	37110000.5	280	0.094
C3N-02940	19	37130000.5	39510000.5	118	0.4431
C3N-02940	19	39530000.5	58590000.5	935	-0.0817
C3N-02940	20	70000.5	28730000.5	1301	0.0502
C3N-02940	20	28750000.5	28870000.5	6	-1.449
C3N-02940	20	28890000.5	64270000.5	1727	0.0749
C3N-02940	21	5230000.5	46670000.5	1650	-0.0569
C3N-02940	22	10690000.5	12430000.5	24	0.2933
C3N-02940	22	12610000.5	35110000.5	880	-0.0522
C3N-02940	22	35130000.5	50750000.5	779	0.1279
C3N-02940	23	250000.5	156010000.5	7202	-0.0547
C3N-02940	24	2790000.5	56870000.5	612	-0.3128
C3N-02944	1	830000.5	248930000.5	10850	0.0109
C3N-02944	2	30000.5	178570000.5	8381	0.0279
C3N-02944	2	178590000.5	178770000.5	10	-1.6055
C3N-02944	2	178790000.5	242110000.5	3148	0.0156
C3N-02944	3	30000.5	58670000.5	2919	-0.0822
C3N-02944	3	58690000.5	198130000.5	6779	0.0366
C3N-02944	4	50000.5	67030000.5	3176	0.051
C3N-02944	4	67050000.5	190010000.5	6105	-0.0985
C3N-02944	5	30000.5	181290000.5	8657	0.0208
C3N-02944	6	170000.5	170590000.5	8319	-0.0515
C3N-02944	7	50000.5	110930000.5	5093	0.0321
C3N-02944	7	110950000.5	144510000.5	1643	-0.1113
C3N-02944	7	144530000.5	159310000.5	727	0.0163
C3N-02944	8	250000.5	82390000.5	3845	-0.0701
C3N-02944	8	82410000.5	145070000.5	3111	0.054
C3N-02944	9	210000.5	138170000.5	5405	-0.0751
C3N-02944	10	70000.5	133610000.5	6358	-0.0235
C3N-02944	11	210000.5	135050000.5	6408	0.0185
C3N-02944	12	50000.5	133250000.5	6439	0.0128
C3N-02944	13	18210000.5	114350000.5	4739	0.0425
C3N-02944	14	16090000.5	106870000.5	4338	-0.0877
C3N-02944	15	17030000.5	101850000.5	3837	-0.0391
C3N-02944	16	30000.5	90090000.5	3651	0.0311
C3N-02944	17	150000.5	26730000.5	1054	-0.0955
C3N-02944	17	26770000.5	40110000.5	622	0.0542
C3N-02944	17	40130000.5	83210000.5	2093	-0.0781
C3N-02944	18	70000.5	22610000.5	810	0.1797
C3N-02944	18	22630000.5	80250000.5	2864	-0.0625
C3N-02944	19	270000.5	28290000.5	1162	-0.0361
C3N-02944	19	28310000.5	31530000.5	162	0.4018
C3N-02944	19	31550000.5	46310000.5	726	0.1788
C3N-02944	19	46330000.5	58590000.5	603	-0.055
C3N-02944	20	70000.5	64270000.5	3034	0.0533
C3N-02944	21	5230000.5	46670000.5	1650	0.0363
C3N-02944	22	10690000.5	50750000.5	1683	-0.1119
C3N-02944	23	250000.5	156010000.5	7202	-0.035
C3N-02944	24	2790000.5	56870000.5	612	0.0331
C3N-02971	1	830000.5	97890000.5	4772	0.0337
C3N-02971	1	97910000.5	98090000.5	10	1.4662
C3N-02971	1	98110000.5	117750000.5	960	0.054
C3N-02971	1	117770000.5	248930000.5	5108	0.1851
C3N-02971	2	30000.5	86430000.5	4298	0.0468
C3N-02971	2	86450000.5	141670000.5	2253	0.1647
C3N-02971	2	141690000.5	242110000.5	4988	0.0677
C3N-02971	3	30000.5	3850000.5	192	0.1343
C3N-02971	3	3870000.5	7150000.5	163	-0.0344
C3N-02971	3	7170000.5	7250000.5	5	1.6029
C3N-02971	3	7270000.5	89810000.5	4110	-0.0502
C3N-02971	3	89830000.5	90510000.5	25	0.3934
C3N-02971	3	90530000.5	90610000.5	5	-1.548
C3N-02971	3	90630000.5	198130000.5	5198	0.1626
C3N-02971	4	50000.5	63270000.5	2990	0.0248
C3N-02971	4	63290000.5	190010000.5	6291	-0.0757
C3N-02971	5	30000.5	181290000.5	8657	0.0255
C3N-02971	6	170000.5	9310000.5	456	0.0794
C3N-02971	6	9330000.5	32870000.5	1151	0.1855
C3N-02971	6	32890000.5	170590000.5	6712	0.042
C3N-02971	7	50000.5	92370000.5	4190	0.1474
C3N-02971	7	92390000.5	98610000.5	308	0.6034
C3N-02971	7	98630000.5	100630000.5	99	1.2884
C3N-02971	7	100650000.5	104270000.5	166	-0.1203
C3N-02971	7	104290000.5	107390000.5	153	0.1167
C3N-02971	7	107410000.5	108110000.5	36	0.5232
C3N-02971	7	108130000.5	108530000.5	21	0.1309
C3N-02971	7	108550000.5	159310000.5	2490	-0.2315
C3N-02971	8	250000.5	64690000.5	2965	0.0526
C3N-02971	8	64710000.5	120510000.5	2770	0.1815
C3N-02971	8	120530000.5	145070000.5	1221	0.0792
C3N-02971	9	210000.5	107070000.5	3863	0.016
C3N-02971	9	107090000.5	138170000.5	1542	-0.1043
C3N-02971	10	70000.5	133610000.5	6358	-0.0894
C3N-02971	11	210000.5	78590000.5	3617	0.0291
C3N-02971	11	78610000.5	135050000.5	2791	-0.2083
C3N-02971	12	50000.5	770000.5	36	-0.0394
C3N-02971	12	790000.5	12010000.5	554	0.2107
C3N-02971	12	12030000.5	83730000.5	3390	-0.0088
C3N-02971	12	83750000.5	83830000.5	5	1.6625
C3N-02971	12	83850000.5	91250000.5	369	0.0551
C3N-02971	12	91270000.5	91550000.5	14	0.8249
C3N-02971	12	91570000.5	133250000.5	2071	0.0238
C3N-02971	13	18210000.5	114350000.5	4739	0.0475
C3N-02971	14	16090000.5	106870000.5	4338	0.0922
C3N-02971	15	17030000.5	48410000.5	1209	-0.0812
C3N-02971	15	48430000.5	101850000.5	2628	0.0304
C3N-02971	16	30000.5	55430000.5	1952	0.0414
C3N-02971	16	55450000.5	76270000.5	1012	0.2536
C3N-02971	16	76290000.5	90090000.5	687	-0.0051
C3N-02971	17	150000.5	6870000.5	334	-0.1351
C3N-02971	17	6890000.5	15090000.5	411	0.1276
C3N-02971	17	15110000.5	21930000.5	278	0.4171
C3N-02971	17	21950000.5	83210000.5	2746	0.1098
C3N-02971	18	70000.5	6230000.5	307	-0.025
C3N-02971	18	6250000.5	21190000.5	433	0.0766
C3N-02971	18	21210000.5	25130000.5	195	0.6526
C3N-02971	18	25150000.5	30370000.5	262	0.0219
C3N-02971	18	30390000.5	34030000.5	181	0.3637
C3N-02971	18	34050000.5	80250000.5	2296	-0.1948
C3N-02971	19	270000.5	58590000.5	2653	0.0206
C3N-02971	20	70000.5	64270000.5	3034	0.0372
C3N-02971	21	5230000.5	46670000.5	1650	-0.0249
C3N-02971	22	10690000.5	50750000.5	1683	0.0282
C3N-02971	23	250000.5	63570000.5	2846	-0.2315
C3N-02971	23	63590000.5	156010000.5	4356	0.0118
C3N-02971	24	2790000.5	56870000.5	612	-0.0168
C3N-02998	1	830000.5	31950000.5	1502	-0.0383
C3N-02998	1	31970000.5	248930000.5	9348	0.0755
C3N-02998	2	30000.5	242110000.5	11539	0.037
C3N-02998	3	30000.5	198130000.5	9698	0.0256
C3N-02998	4	50000.5	190010000.5	9281	0.0212
C3N-02998	5	30000.5	181290000.5	8657	0.0281
C3N-02998	6	170000.5	170590000.5	8319	0.0306
C3N-02998	7	50000.5	159310000.5	7463	0.0197
C3N-02998	8	250000.5	107630000.5	5093	0.0294
C3N-02998	8	107650000.5	145070000.5	1863	0.1222
C3N-02998	9	210000.5	138170000.5	5405	0.0245
C3N-02998	10	70000.5	133610000.5	6358	0.0232
C3N-02998	11	210000.5	135050000.5	6408	0.0227
C3N-02998	12	50000.5	133250000.5	6439	0.0331
C3N-02998	13	18210000.5	114350000.5	4739	0.0041
C3N-02998	14	16090000.5	106870000.5	4338	0.0191
C3N-02998	15	17030000.5	101850000.5	3837	-0.0221
C3N-02998	16	30000.5	90090000.5	3651	0.0186
C3N-02998	17	150000.5	83210000.5	3769	0.0206
C3N-02998	18	70000.5	80250000.5	3674	0.0509
C3N-02998	19	270000.5	58590000.5	2653	0.0155
C3N-02998	20	70000.5	64270000.5	3034	0.0326
C3N-02998	21	5230000.5	46670000.5	1650	-0.0196
C3N-02998	22	10690000.5	50750000.5	1683	0.0306
C3N-02998	23	250000.5	156010000.5	7202	-0.021
C3N-02998	24	2790000.5	56870000.5	612	0.0088
C3N-03000	1	830000.5	145870000.5	5901	-0.074
C3N-03000	1	145890000.5	187490000.5	1936	0.0674
C3N-03000	1	187510000.5	248930000.5	3012	-0.045
C3N-03000	2	30000.5	21050000.5	1049	0.0187
C3N-03000	2	21070000.5	57530000.5	1814	0.0641
C3N-03000	2	57550000.5	64210000.5	331	0.3008
C3N-03000	2	64230000.5	74370000.5	504	0.1189
C3N-03000	2	74390000.5	168370000.5	4178	-0.0425
C3N-03000	2	168390000.5	242110000.5	3663	0.2752
C3N-03000	3	30000.5	70210000.5	3495	0.0102
C3N-03000	3	70230000.5	91510000.5	1020	-0.2344
C3N-03000	3	91530000.5	139570000.5	2276	0.0889
C3N-03000	3	139590000.5	165610000.5	1296	-0.1208
C3N-03000	3	165630000.5	172770000.5	358	0.1592
C3N-03000	3	172790000.5	176710000.5	195	-0.2909
C3N-03000	3	176730000.5	198130000.5	1057	0.0713
C3N-03000	4	50000.5	190010000.5	9280	-0.1387
C3N-03000	5	30000.5	50310000.5	2262	0.1684
C3N-03000	5	50330000.5	181290000.5	6395	-0.0124
C3N-03000	6	170000.5	170590000.5	8319	0.0071
C3N-03000	7	50000.5	109230000.5	5008	0.1197
C3N-03000	7	109250000.5	159310000.5	2455	-0.0621
C3N-03000	8	250000.5	22270000.5	1005	0.048
C3N-03000	8	22290000.5	47350000.5	1100	-0.1625
C3N-03000	8	47370000.5	110310000.5	3121	0.0838
C3N-03000	8	110330000.5	116750000.5	321	-0.169
C3N-03000	8	116770000.5	145070000.5	1409	0.1486
C3N-03000	9	210000.5	9270000.5	449	-0.1044
C3N-03000	9	9290000.5	9590000.5	16	-1.2733
C3N-03000	9	9610000.5	138170000.5	4939	-0.1276
C3N-03000	10	70000.5	26110000.5	1296	-0.2539
C3N-03000	10	26130000.5	28250000.5	107	0.3977
C3N-03000	10	28270000.5	38150000.5	488	0.029
C3N-03000	10	38170000.5	43590000.5	117	-0.295
C3N-03000	10	43610000.5	133610000.5	4350	0.0861
C3N-03000	11	210000.5	10070000.5	478	-0.1495
C3N-03000	11	10090000.5	17810000.5	385	0.1301
C3N-03000	11	17830000.5	26550000.5	434	-0.2238
C3N-03000	11	26570000.5	135050000.5	5111	0.0136
C3N-03000	12	50000.5	34030000.5	1683	0.3473
C3N-03000	12	34050000.5	133250000.5	4756	-0.0519
C3N-03000	13	18210000.5	114350000.5	4739	0.0316
C3N-03000	14	16090000.5	106870000.5	4338	0.0769
C3N-03000	15	17030000.5	101850000.5	3837	0.0092
C3N-03000	16	30000.5	90090000.5	3651	0.0144
C3N-03000	17	150000.5	20750000.5	968	-0.188
C3N-03000	17	20770000.5	83210000.5	2801	0.1342
C3N-03000	18	70000.5	22590000.5	809	0.1802
C3N-03000	18	22610000.5	80250000.5	2865	-0.3889
C3N-03000	19	270000.5	970000.5	35	-0.0625
C3N-03000	19	990000.5	3750000.5	139	-0.2609
C3N-03000	19	3770000.5	23650000.5	944	-0.0668
C3N-03000	19	23710000.5	58590000.5	1535	0.2599
C3N-03000	20	70000.5	30370000.5	1360	0.034
C3N-03000	20	30390000.5	64270000.5	1673	0.3342
C3N-03000	21	5230000.5	46670000.5	1649	-0.2241
C3N-03000	22	10690000.5	50750000.5	1681	-0.0356
C3N-03000	23	250000.5	156010000.5	7202	0.0226
C3N-03000	24	2790000.5	56870000.5	612	-0.4923
C3N-03006	1	830000.5	117530000.5	5731	-0.0307
C3N-03006	1	117550000.5	190010000.5	2232	0.2742
C3N-03006	1	190030000.5	190810000.5	40	-0.4174
C3N-03006	1	190830000.5	248930000.5	2847	0.2064
C3N-03006	2	30000.5	84150000.5	4184	0.0092
C3N-03006	2	84170000.5	242110000.5	7355	0.1373
C3N-03006	3	30000.5	22210000.5	1105	-0.0518
C3N-03006	3	22230000.5	22350000.5	7	-1.705
C3N-03006	3	22370000.5	83050000.5	3021	-0.0418
C3N-03006	3	83070000.5	83230000.5	9	1.8453
C3N-03006	3	83250000.5	198130000.5	5556	-0.053
C3N-03006	4	50000.5	190010000.5	9281	0.0156
C3N-03006	5	30000.5	45450000.5	2235	0.1828
C3N-03006	5	45470000.5	181290000.5	6422	-0.0446
C3N-03006	6	170000.5	60290000.5	2861	0.1307
C3N-03006	6	60330000.5	170590000.5	5458	0.0095
C3N-03006	7	50000.5	63150000.5	2870	0.2184
C3N-03006	7	63170000.5	159310000.5	4593	0.0676
C3N-03006	8	250000.5	145070000.5	6956	0.0589
C3N-03006	9	210000.5	138170000.5	5405	-0.0566
C3N-03006	10	70000.5	133610000.5	6358	0.0978
C3N-03006	11	210000.5	135050000.5	6408	0.0653
C3N-03006	12	50000.5	133250000.5	6439	0.0511
C3N-03006	13	18210000.5	52930000.5	1699	0.1751
C3N-03006	13	52950000.5	91850000.5	1933	0.0011
C3N-03006	13	91870000.5	114350000.5	1107	0.2023
C3N-03006	14	16090000.5	106870000.5	4338	-0.0428
C3N-03006	15	17030000.5	101850000.5	3837	-0.0041
C3N-03006	16	30000.5	35830000.5	1492	0.0494
C3N-03006	16	35850000.5	46410000.5	14	1.1373
C3N-03006	16	46430000.5	90090000.5	2145	0.1057
C3N-03006	17	150000.5	83210000.5	3769	-8e-04
C3N-03006	18	70000.5	80250000.5	3674	0.0183
C3N-03006	19	270000.5	31870000.5	1341	0.0557
C3N-03006	19	31890000.5	38070000.5	305	0.3079
C3N-03006	19	38090000.5	40110000.5	101	0.8602
C3N-03006	19	40130000.5	47550000.5	365	0.1516
C3N-03006	19	47570000.5	58590000.5	541	0.0053
C3N-03006	20	70000.5	26350000.5	1295	-0.0121
C3N-03006	20	26370000.5	29210000.5	21	-0.9415
C3N-03006	20	29230000.5	30930000.5	67	0.0257
C3N-03006	20	30950000.5	31190000.5	6	1.5135
C3N-03006	20	31270000.5	64270000.5	1645	0.0842
C3N-03006	21	5230000.5	46670000.5	1650	-0.0394
C3N-03006	22	10690000.5	50750000.5	1683	0.0401
C3N-03006	23	250000.5	63010000.5	2822	-0.1616
C3N-03006	23	63030000.5	156010000.5	4380	0.0324
C3N-03006	24	2790000.5	56870000.5	612	-0.0146
C3N-03007	1	830000.5	248930000.5	10850	-3e-04
C3N-03007	2	30000.5	150830000.5	7006	-0.0021
C3N-03007	2	150850000.5	242110000.5	4533	0.1604
C3N-03007	3	30000.5	2690000.5	134	0.1581
C3N-03007	3	2710000.5	94910000.5	4441	-0.0582
C3N-03007	3	94930000.5	198130000.5	5123	0.0631
C3N-03007	4	50000.5	190010000.5	9281	-0.006
C3N-03007	5	30000.5	181290000.5	8657	0.0067
C3N-03007	6	170000.5	92790000.5	4458	0.0118
C3N-03007	6	92810000.5	115730000.5	1137	-0.1616
C3N-03007	6	115750000.5	170590000.5	2724	0.0265
C3N-03007	7	50000.5	159310000.5	7463	0.1003
C3N-03007	8	250000.5	145070000.5	6956	-0.0037
C3N-03007	9	210000.5	138170000.5	5405	-0.0733
C3N-03007	10	70000.5	47210000.5	2146	0.015
C3N-03007	10	47230000.5	133610000.5	4212	-0.1103
C3N-03007	11	210000.5	135050000.5	6408	0.0082
C3N-03007	12	50000.5	57150000.5	2659	0.0452
C3N-03007	12	57170000.5	133250000.5	3780	-0.0673
C3N-03007	13	18210000.5	114350000.5	4739	-0.0214
C3N-03007	14	16090000.5	106870000.5	4338	0.0301
C3N-03007	15	17030000.5	101850000.5	3837	-0.027
C3N-03007	16	30000.5	90090000.5	3651	0.0021
C3N-03007	17	150000.5	83210000.5	3769	0.0198
C3N-03007	18	70000.5	80250000.5	3674	-0.0969
C3N-03007	19	270000.5	30190000.5	1257	-0.0043
C3N-03007	19	30210000.5	41850000.5	576	0.1291
C3N-03007	19	41870000.5	53710000.5	577	0.0224
C3N-03007	19	53730000.5	55290000.5	79	0.6093
C3N-03007	19	55310000.5	58590000.5	164	0.155
C3N-03007	20	70000.5	28750000.5	1302	-0.1037
C3N-03007	20	28770000.5	28930000.5	8	1.639
C3N-03007	20	29030000.5	64270000.5	1724	0.0285
C3N-03007	21	5230000.5	46670000.5	1650	-0.0305
C3N-03007	22	10690000.5	50750000.5	1683	-0.0205
C3N-03007	23	250000.5	99410000.5	4476	-0.0354
C3N-03007	23	99430000.5	156010000.5	2726	0.1773
C3N-03007	24	2790000.5	56870000.5	612	-0.057
C3N-03039	1	830000.5	15570000.5	703	0.1073
C3N-03039	1	15590000.5	19070000.5	160	-0.2421
C3N-03039	1	19090000.5	19190000.5	6	0.8454
C3N-03039	1	19210000.5	24690000.5	274	-0.1998
C3N-03039	1	24710000.5	25170000.5	23	-0.6238
C3N-03039	1	25190000.5	30110000.5	246	-0.2333
C3N-03039	1	30130000.5	119690000.5	4427	0.1468
C3N-03039	1	119710000.5	187430000.5	1995	0.4969
C3N-03039	1	187450000.5	189590000.5	108	0.0419
C3N-03039	1	189610000.5	248930000.5	2908	0.4468
C3N-03039	2	30000.5	242110000.5	11539	0.1195
C3N-03039	3	30000.5	29410000.5	1461	0.1233
C3N-03039	3	29430000.5	90490000.5	3033	-0.1491
C3N-03039	3	90510000.5	91470000.5	19	-0.6032
C3N-03039	3	91490000.5	198130000.5	5185	0.121
C3N-03039	4	50000.5	129870000.5	6290	0.1255
C3N-03039	4	129890000.5	138130000.5	408	-0.1021
C3N-03039	4	138150000.5	190010000.5	2583	0.1133
C3N-03039	5	30000.5	181290000.5	8657	-0.0202
C3N-03039	6	170000.5	30090000.5	1473	-0.2313
C3N-03039	6	30110000.5	66930000.5	1700	0.1208
C3N-03039	6	66970000.5	68070000.5	56	0.682
C3N-03039	6	68090000.5	170590000.5	5090	-0.2425
C3N-03039	7	50000.5	159310000.5	7463	0.1271
C3N-03039	8	250000.5	17030000.5	747	-0.3059
C3N-03039	8	17050000.5	29070000.5	598	-0.1529
C3N-03039	8	29090000.5	31430000.5	117	0.1356
C3N-03039	8	31450000.5	32310000.5	44	-0.3095
C3N-03039	8	32330000.5	35030000.5	135	0.1709
C3N-03039	8	35050000.5	39410000.5	219	0.3898
C3N-03039	8	39430000.5	145070000.5	5096	0.1068
C3N-03039	9	210000.5	41230000.5	1921	-0.2629
