Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	C3L-00017	C3N-01719	C3N-01900	C3N-01907	C3N-01997	C3N-01998	C3N-02010	C3N-02295	C3N-02573	C3N-02579	C3N-02585	C3N-02589	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3N-02592	C3N-02768	C3N-02940	C3N-02944	C3N-02971	C3N-02998	C3N-03000	C3N-03006	C3N-03007	C3N-03039	C3N-03061	C3N-03069	C3N-03086	C3N-03173	C3N-03190	C3N-03211	C3N-03426	C3N-03428	C3N-03430	C3N-03439	C3N-03440	C3N-03665	C3N-03666	C3N-03670	C3N-03754	C3N-03780	C3N-03839	C3N-03840	C3N-03853	C3N-03884	C3N-04119	C3N-04126	C3N-04282	C3N-04283	C3N-04284	C3L-01036	C3L-01037	C3L-01051	C3L-01052	C3L-01053	C3L-00102	C3L-00189	C3L-00277	C3L-00401	C3L-01054	C3L-01124	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01662	C3L-01687	C3L-01689	C3L-01703	C3L-01971	C3L-02109	C3L-02112	C3L-02115	C3L-02116	C3L-02118	C3L-02463	C3L-02604	C3L-02606	C3L-02610	C3L-02613	C3L-02701	C3L-02809	C3L-02890	C3L-02897	C3L-02899	C3L-03123	C3L-03129	C3L-03356	C3L-03371	C3L-03388	C3L-03394	C3L-03395	C3L-03628	C3L-03630	C3L-03632	C3L-03635	C3L-03639	C3L-03743	C3L-00589	C3L-00598	C3L-00599	C3L-00622	C3L-00625	C3L-04027	C3L-04072	C3L-04080	C3L-04473	C3L-04475	C3L-04479	C3L-04495	C3L-04848	C3L-04853	C3N-00198	C3N-00249	C3N-00302	C3N-00303	C3N-00436	C3N-00511	C3N-00512	C3N-00513	C3N-00514	C3N-00516	C3N-00517	C3N-00518	C3N-00709	C3N-00957	C3N-01011	C3N-01012	C3N-01165	C3N-01166	C3N-01167	C3N-01168	C3N-01375	C3N-01379	C3N-01380	C3N-01381	C3N-01382	C3N-01383	C3N-01388	C3N-01502	C3N-01714	C3N-01715	C3N-01716	
Amplification Peak 14 - CN values	6p21.33 	chr6:31930002-32140000(probes 102819:102834)      	chr6:31950002-32110000(probes 102820:102832)      	chr6:31950002-32160000(probes 102820:102836)      	6.1118e-05	 0.00046369		Actual Copy Change Given	-0.0036011	-0.0056757	0.0040243	-0.0089906	-0.010784	-0.056712	-0.12317	-0.099736	-0.23594	-0.063838	-0.37121	0.030732	0.021183	0.0871	0.057796	0.27947	-0.086784	0.12093	0.049824	-0.018078	-0.084661	0.227	0.0084743	-0.0029091	0.16205	0.016845	0.001803	0.12845	0.068952	-0.028218	-0.1935	-0.074411	-0.0041546	0.010424	-0.005814	0.18389	0.12859	-0.090096	0.073258	0.0044411	-0.013815	0.059794	0.071966	1.6591	0.00013863	0.0073609	-0.022881	-0.21861	-0.088772	-0.37808	-0.2249	0.22422	-0.24849	-0.15797	-0.17563	-0.0029091	0.020903	-0.022881	0.021744	0.023426	-0.060076	0.086522	0.0016642	-0.20025	-0.25019	0.60593	-0.29603	2.2616	-0.28382	-0.00069303	-0.19662	-0.20074	0.016006	0.0026357	-0.0011087	-0.2128	0	0.049824	-0.0092666	-0.0029091	0.017684	1.1126	-0.006505	-0.020275	-0.037218	-0.011749	-0.22145	-0.011887	-0.0078863	0.018663	-0.0045695	0.0044411	0.0084743	-0.058596	-0.0063668	0.20366	0.010703	0.008892	0.23009	-0.0027707	0.17513	-0.058731	-0.052801	0.29819	0.089851	0.0015255	-0.3511	0.0030522	0.0913	0.0090312	-0.0008316	-0.12382	-0.033405	0.041317	0.058509	0.050108	0.28074	-0.044957	0.059366	-0.37572	-0.065313	-0.00055444	0.060651	-0.12914	0.0034687	0.040044	-0.46568	0.0062481	0.040468	-0.14605	-0.010646	2.7047	-0.067993	0.11228	0.31033	0	0.062365	0.027919	3.3022	1.1462	0	0.072396	0.1057	-0.194	-0.076945	
Amplification Peak 15 - CN values	6p21.1  	chr6:43490002-44070000(probes 103918:103966)      	chr6:43830002-44050000(probes 103947:103965)      	chr6:41130002-45440000(probes 103699:104087)      	0.00013046	 0.00028982		Actual Copy Change Given	0.30026	-0.0056757	0.0040243	-0.0089906	0.87448	-0.056712	1.5418	-0.099736	-0.23594	-0.063838	-0.37121	0.030732	-0.0031859	0.12992	-0.058058	0.029466	-0.086784	0.12093	0.049824	-0.018078	-0.084661	0.016146	0.0084743	-0.0029091	0.16205	0.016845	0.001803	0.12845	0.068952	-0.028218	-0.1935	-0.074411	-0.0041546	0.010424	-0.005814	0.18389	0.12859	-0.090096	0.073258	0.0044411	-0.013815	0.059794	0.071966	1.318	0.00013863	0.0073609	-0.022881	-0.21861	-0.088772	-0.37808	-0.2249	0.22422	-0.24849	-0.15797	3.6569	-0.0029091	0.039195	-0.022881	0.021744	0.023426	-0.062629	0.086522	0.0016642	-0.20025	-0.25019	0.00013863	-0.29603	0.14251	0.11946	-0.00069303	-0.19662	-0.20074	0.016006	0.0026357	-0.0011087	-0.099077	0	-0.035857	-0.0092666	-0.0029091	0.017684	0.8483	-0.006505	-0.020275	-0.037218	-0.011749	-0.22145	-0.011887	-0.0078863	0.018663	-0.0045695	0.0044411	0.0084743	-0.058596	-0.0063668	3.1953	0.010703	0.008892	0.23009	-0.0027707	0.13391	-0.058731	-0.052801	-0.1526	0.089851	0.0015255	-0.37437	0.0030522	0.0913	0.0090312	-0.0008316	-0.12382	-0.033405	0.041317	0.058509	0.050108	0.28074	-0.044957	0.18495	-0.37572	-0.065313	-0.00055444	0.060651	-0.12914	0.0034687	0.040044	1.4991	0.0062481	0.040468	-0.14605	-0.010646	-0.015879	-0.067993	0.11228	0.026935	0	0.062365	0.027919	-0.1272	-0.0040162	0	0	-0.0123	0.0091705	-0.076945	
Amplification Peak 16 - CN values	6p12.1  	chr6:56430002-56670000(probes 105148:105166)      	chr6:56450002-56650000(probes 105149:105165)      	chr6:56450002-56700000(probes 105149:105169)      	0.014372	   0.041793		Actual Copy Change Given	0.30026	-0.0056757	0.0040243	-0.0089906	0.38403	-0.056712	-0.32925	-0.099736	-0.23594	-0.063838	-0.37121	0.030732	-0.0031859	0.22437	-0.058058	0.29183	-0.086784	0.12093	0.049824	-0.018078	-0.084661	0.016146	0.0084743	-0.0029091	0.16205	0.016845	0.001803	0.12845	-0.024798	-0.028218	-0.1935	-0.074411	-0.0041546	0.010424	-0.005814	0.18389	0.12859	-0.090096	0.073258	0.0044411	-0.013815	0.059794	0.071966	0.070673	0.00013863	0.0073609	-0.022881	-0.21861	-0.088772	-0.37808	-0.2249	0.22422	-0.24849	-0.15797	0.13643	-0.0029091	0.94507	-0.022881	0.021744	1.039	-0.062629	0.0070826	0.0016642	-0.20025	-0.25019	0.00013863	-0.29603	0.14251	0.46622	-0.00069303	-0.19662	-0.20074	0.41245	0.0026357	-0.0011087	0.1676	0	-0.035857	-0.0092666	-0.0029091	0.017684	1.0527	-0.006505	-0.020275	-0.037218	-0.011749	-0.29497	-0.011887	-0.0078863	0.018663	-0.0045695	0.0044411	0.0084743	-0.058596	-0.0063668	-0.0077482	0.010703	0.008892	0.23009	-0.0027707	0.13391	-0.058731	-0.052801	-0.1526	0.12727	0.0015255	-0.122	0.0030522	-0.042517	0.0090312	-0.0008316	-0.12382	-0.033405	0.041317	0.058509	0.050108	0.28074	-0.044957	0.010564	-0.37572	-0.065313	-0.00055444	1.7604	-0.12914	0.0034687	0.040044	-0.28786	0.0062481	0.03214	-0.14605	-0.010646	-0.015879	-0.067993	0.11228	1.55	0	0.062365	0.027919	0.060794	-0.0040162	0	0	0.082188	0.77541	-0.076945	
Amplification Peak 17 - CN values	6q13    	chr6:75050002-75210000(probes 106900:106910)      	chr6:75070002-75190000(probes 106901:106909)      	chr6:75070002-75230000(probes 106901:106912)      	0.1668	     0.1668		Actual Copy Change Given	-0.0070576	-0.0056757	0.0040243	-0.0089906	-0.026577	-0.056712	-0.32925	-0.099736	-0.23594	-0.063838	-0.37121	0.030732	-0.0027707	-0.0031859	-0.058058	-0.18131	-0.29591	0.12093	-0.20174	-0.018078	-0.084661	0.016146	0.0084743	-0.0029091	-0.012162	0.016845	-0.44383	-0.14592	-0.019726	-0.028218	-0.1935	-0.074411	-0.0041546	0.010424	-0.005814	-0.19287	-0.16396	-0.090096	-0.12356	0.0044411	-0.013815	0.059794	-0.15605	-0.33549	-0.1623	0.0073609	-0.16205	-0.21861	-0.29992	-0.37808	-0.2249	-0.10447	-0.24849	-0.15797	0.067661	-0.0029091	-0.063032	-0.022881	-0.12421	-0.018078	-0.062629	0.0070826	0.0016642	-0.20025	-0.25019	0.00013863	-0.29603	0.14251	-0.29343	-0.00069303	-0.19662	-0.20074	1.44	0.0026357	-0.0011087	0.20488	0	-0.37403	-0.0092666	-0.019452	-0.018628	0.10643	-0.006505	-0.020275	-0.037218	-0.1995	0.023987	-0.011887	-0.0078863	0.018663	-0.0045695	0.0044411	0.0084743	-0.058596	-0.0063668	-0.0077482	0.010703	0.19132	-0.034631	-0.0027707	-0.03681	-0.4119	0.0081959	0.056655	-0.011887	0.0015255	-0.122	0.0030522	-0.042517	-0.20896	-0.17145	-0.12382	-0.033405	-0.015879	0.058509	0.050108	-0.37538	-0.044957	0.010564	-0.37572	-0.065313	-0.06424	-0.061689	-0.12914	0.0034687	0.040044	0.078006	0.0062481	-0.073343	-0.14605	-0.010646	-0.015879	-0.067993	0.11228	1.8699	0	0.049398	-0.18169	-0.11508	-0.0040162	0	0	0.082188	1.283	-0.36238	
Amplification Peak 18 - CN values	6q14.1  	chr6:77280002-79480000(probes 107112:107324)      	chr6:78150002-79090000(probes 107197:107287)      	chr6:78150002-79120000(probes 107197:107290)      	0.18392	    0.18392		Actual Copy Change Given	-0.0070576	-0.0056757	0.0040243	-0.0089906	-0.026577	-0.056712	-0.32925	-0.099736	-0.23594	-0.43159	-0.37121	1.4514	-0.16039	-0.27715	-0.058058	-0.18131	-0.29591	1.8482	-0.20174	-0.018078	-0.084661	0.016146	0.0084743	-0.0029091	-0.012162	0.016845	-0.44383	-0.14592	-0.019726	-0.028218	-0.1935	-0.074411	-0.0041546	0.010424	-0.005814	-0.19287	-0.16396	-0.090096	-0.12356	0.0044411	-0.013815	0.059794	-0.15605	-0.33549	-0.1623	0.0073609	1.3842	-0.21861	-0.29992	-0.37808	-0.2249	-0.10447	-0.24849	-0.15797	0.067661	-0.0029091	-0.063032	-0.022881	-0.12421	-0.018078	-0.062629	0.0070826	0.0016642	-0.20025	-0.25019	0.00013863	-0.29603	0.14251	-0.29343	-0.00069303	-0.19662	-0.20074	-0.0059522	0.0026357	-0.0011087	0.20488	-0.037218	-0.37403	-0.0092666	-0.019452	-0.018628	-0.5937	-0.006505	-0.020275	-0.037218	-0.1995	0.023987	-0.011887	-0.0078863	0.018663	-0.0045695	0.0044411	0.0084743	-0.058596	-0.0063668	-0.0077482	0.010703	0.19132	-0.034631	-0.0027707	-0.18232	-0.4119	0.0081959	0.056655	-0.011887	0.0015255	-0.122	0.0030522	-0.042517	-0.20896	-0.17145	-0.12382	-0.033405	-0.015879	0.058509	0.050108	-0.37538	-0.044957	0.010564	-0.37572	-0.065313	-0.06424	-0.061689	-0.12914	0.0034687	0.040044	0.078006	0.0062481	-0.073343	-0.14605	-0.010646	-0.015879	-0.067993	0.11228	-0.01037	-0.063166	0.049398	-0.18169	-0.11508	-0.0040162	0	0	0.082188	-0.0098185	-0.36238	
Amplification Peak 19 - CN values	7q22.1  	chr7:96900002-101000000(probes 125623:126009)    	chr7:100350002-100650000(probes 125950:125976)  	chr7:95730002-101030000(probes 125507:126011)    	0.004511	   0.004511		Actual Copy Change Given	0.31932	0.0058309	0.046133	0.003191	0.3256	0.15786	1.3408	0.066945	0	0.96514	0.010703	0	0.047694	0.18737	0.019083	0.070673	0.2708	-0.1272	0.16895	0.084354	0.029606	2.7833	-0.0066432	0.1592	0.069525	0.14444	0.010564	0.12859	-0.014778	0.021043	0.014749	0.047978	0.028481	0.22561	0.22022	0.003191	0.2061	0.0033299	0	0.21284	0.0026357	0.45071	-0.0089906	0.011261	0.0029133	0.049114	0.024408	0.017963	-0.28608	0.28612	0.012237	0.10862	0.008892	0.026092	0.092605	0.013911	0.012376	0.13524	0.028481	0.64726	0.11301	-0.00069303	0.022725	-0.18408	2.5672	0.010006	0.12815	1.1817	0.011539	0.021323	0.061508	0.1616	0.035524	0.0049969	0.1076	0.13317	0.12505	0.035947	0.0091705	0.031436	0.9808	0.0282	-0.0088526	-0.0045695	-0.15247	0.022444	0	0.0058309	0.011121	0.016146	0.00069327	-0.14335	0.04812	0.027778	0.017124	-0.0067813	0.1022	-0.0071958	0.4882	0.23659	0.14726	-0.22367	0.048404	0.047126	0.020343	0.0013868	0.21253	-0.0013858	0.20488	0.03369	0.0072217	0.011958	0.15024	0.14028	0.067088	0.049114	-0.01354	0.054091	0.010564	0.015168	0.015447	0.051387	0.0076392	0.39114	0.0044411	0.052952	0.094056	0.080745	0.043157	0.039902	0.015028	0.015308	0.388	-0.010094	0.088258	0.0058309	0.096961	0.061937	0.079735	0.030451	0.016565	0.014888	-0.064643	0.033549	-0.10211	
Amplification Peak 20 - CN values	7q34    	chr7:142010002-142170000(probes 130031:130041)  	chr7:142030002-142150000(probes 130032:130040)  	chr7:142010002-142250000(probes 130031:130047)  	0.0062714	  0.0062714		Actual Copy Change Given	0.31932	0.0058309	-0.031223	0.003191	-0.0030475	0.61407	0.24218	-0.095648	0	-0.43734	0.010703	0	0.047694	-0.085324	0.019083	0.10585	0.15039	-0.1272	0.16895	0.084354	-0.16243	-0.33202	-0.0066432	-0.09644	0.069525	0.14444	0.010564	0.12859	0.0055529	0.021043	-0.81367	0.047978	0.028481	-0.25576	-0.028901	0.003191	0.2061	0.0033299	0.2966	-0.04211	0.0026357	0.45071	-0.0089906	0.011261	0.0029133	0.049114	0.024408	0.017963	-0.28608	0.28612	0.012237	0.10862	0.008892	0.026092	0.092605	0.013911	1.0936	0.13524	0.028481	1.7798	-0.0008316	-0.00069303	0.022725	-0.18408	-0.24958	0.010006	0.12815	-0.16851	0.011539	0.021323	-0.006505	0.1616	0.035524	0.0049969	0.1076	0.016985	0.12505	0.019783	0.0091705	0.031436	-0.23043	0.0282	-0.0088526	-0.0045695	-0.15247	0.022444	0	0.0058309	0.011121	0.016146	0.00069327	-0.14335	0.04812	0.027778	0.017124	-0.0067813	0.1022	-0.0071958	0.4882	-0.17601	0.14726	-0.22367	0.37463	0.047126	0.65295	0.0013868	0.21253	-0.0013858	0.48131	0.03369	-0.53429	0.011958	0.15024	0.14028	0.067088	-0.37527	-0.01354	0.054091	0.010564	0.015168	-0.067056	0.051387	1.8448	0.33464	0.0044411	0.39928	-0.57634	0.080745	0.043157	-0.54421	0.015028	0.015308	0.388	-0.010094	0.019083	0.0058309	0.096961	0.00097064	-0.0008316	0.030451	0.016565	1.0445	-0.064643	0.92594	-0.10211	
Amplification Peak 21 - CN values	8p11.23 	chr8:37340002-39440000(probes 135155:135346)      	chr8:37710002-38870000(probes 135189:135296)      	chr8:37350002-39460000(probes 135156:135348)      	0.0087562	  0.0087562		Actual Copy Change Given	3.6569	0.041458	0.048546	0.03637	-0.16294	0.020763	0.25793	-0.096968	-0.22416	-0.0011087	-0.38504	-0.014916	-0.066252	0.28438	-0.10145	0.043582	0	-0.12473	-0.10657	-0.071338	-0.1092	0.031014	0.0068044	-0.22441	0.057083	-0.0047079	0.41212	-0.087181	-0.083731	0.019083	0.068665	0.087245	-0.12017	-0.010508	-0.023703	0.17739	0.025812	0.094782	-0.025483	0.20503	-0.010232	0	-0.19212	-0.34492	-0.21676	-0.31003	-0.0012473	-0.0008316	0.0094491	1.0502	0.036935	0.063652	-0.24655	-0.17335	-0.16497	-0.017254	-0.022881	0.0069435	-0.032723	0.41881	0.034254	0.00041593	0.046133	0.10906	0.28739	-0.17208	0.016146	0.041741	0.015168	-0.013127	0.090285	-0.16548	0.18919	-0.0018014	0.080889	0.0098669	-0.17954	-0.0023553	0.0062481	0.13865	0.058937	-0.5976	0.56988	2.2601	0.00069327	0.003191	0.019083	0.022725	-0.0044312	-0.15592	0.024829	0.029466	0.0016642	0.0052749	-0.11535	0.016985	-0.038714	0.036512	-0.17803	-0.1871	0.0058309	0.023286	0.042732	-0.18484	-0.31178	0.0012481	-0.35385	-0.31587	0.015727	-0.19812	0.020483	0.038206	-0.031905	0.0055529	-0.11312	-0.41849	1.0493	0.022024	0.0058309	-0.020412	0.05523	0.10293	-0.15234	0.30889	-0.058058	-0.21639	0.063223	-0.0089906	-0.016017	0.058937	0.011121	-0.12901	-0.56077	0.09217	0	0.0081959	-0.025483	0.20305	0.0029133	-0.16281	0.024408	0.0062481	-0.18383	0.096234	-0.36861	
Amplification Peak 22 - CN values	8q23.1  	chr8:109350002-109530000(probes 141920:141932)  	chr8:109370002-109510000(probes 141921:141931)  	chr8:109330002-109630000(probes 141919:141940)  	6.5351e-08	 9.3384e-08		Actual Copy Change Given	0.013911	0.041458	0.048546	0.03637	0.17257	0.69933	0.25793	0.079591	0.22607	-0.0011087	-0.0033243	-0.014916	-0.012438	-0.019314	-0.014916	0.043582	0	0.15248	0.34746	-0.024251	0.060651	0.22083	0.14013	0.10614	0.057083	-0.0047079	-0.017529	-0.087181	-0.083731	0.019083	0.068665	0.41798	0.065942	0.23519	-0.023703	0.17739	0.025812	0.094782	-0.025483	0.20503	-0.010232	0	0.17966	0.34096	-0.0015243	0.010146	0.19908	-0.0008316	0.00458	0.28153	0.036935	0.063652	0	0.6007	-0.048613	-0.017254	1.3561	0.020203	2.2196	2.224	0.034254	0.00041593	0.046133	0.15129	0.28739	0.0058309	0.016146	0.29772	0.015168	0.022024	0.090285	0.2156	1.7051	-0.0018014	0.080889	0.0098669	0.46127	0.52083	0.0062481	0.15621	0.087534	0.078438	0.24124	0.54788	0.1661	0.003191	0.27963	0.022725	-0.0044312	0.15039	0.024829	0.029466	0.0016642	0.0052749	0.063795	0.016985	-0.038714	0.39131	0.55107	0.18283	0.15696	0.023286	0.042732	1.1819	1.592	0.0012481	0.40794	0.31739	0.015727	0.046559	0.020483	0.038206	0.13583	0.0055529	-0.11312	-0.33733	0.095217	0.022024	0.0058309	0.045141	0.05523	0.074696	1.6907	0.30889	-0.005814	1.5813	0.063223	-0.0089906	0.075128	0.058937	0.011121	-0.0037395	1.304	0.09217	1.7187	0.0081959	0.18283	0.20305	0.0029133	0.13776	0.20045	0.21914	-0.007472	2.0443	0.0065262	
Amplification Peak 23 - CN values	8q24.21 	chr8:126240002-130260000(probes 143538:143921)  	chr8:126610002-127810000(probes 143571:143685)  	chr8:126250002-128380000(probes 143539:143740)  	0.012172	   0.015069		Actual Copy Change Given	0.013911	0.041458	0.048546	0.03637	0.17257	-0.030131	0.25793	0.079591	0.22607	-0.0011087	-0.0033243	-0.014916	-0.15758	-0.24204	-0.089567	-0.12992	0	0.15248	1.1961	1.5524	0.060651	0.068808	0.14013	0.20289	0.057083	-0.0047079	-0.017529	-0.087181	0.37183	0.019083	0.068665	0.41798	0.065942	0.23519	-0.023703	0.38204	0.025812	0.094782	0.22561	0.20503	-0.010232	0	0.17966	0.34096	-0.0015243	0.010146	0.19908	-0.0008316	0.00458	0.28153	0.036935	0.063652	0.073115	0.6007	1.683	0.12108	-0.0091286	0.94078	0.1227	0.3129	-0.081339	0.00041593	0.046133	0.15129	0.21776	-0.059807	0.0079175	0.29772	0.015168	-0.027124	0.090285	0.2156	0.34307	-0.0018014	0.080889	-0.05496	0.46127	-0.0067813	0.50463	0.14013	0.24622	0.095217	0.24124	0.54788	0.1661	0.003191	0.27963	0.022725	-0.0044312	0.15039	0.024829	0.029466	0.0016642	0.0052749	0.063795	0.016985	-0.038714	0.39131	0.55107	0.18283	0.015587	0.023286	0.042732	0.10862	0.22993	0.0012481	0.40794	0.31739	0.015727	0.046559	0.25168	0.038206	0.13583	0.0055529	0.086956	-0.42123	0.095217	0.022024	0.0058309	-0.044957	0.05523	0.074696	0.10804	0.30889	0.001803	0.093475	0.42991	-0.0089906	0.075128	0.058937	0.011121	-0.0037395	1.304	0.13155	0.0072217	-0.094064	0.095798	0.20305	-0.12174	0.13776	0.31643	0.066802	1.3522	0.52468	0.0065262	
Amplification Peak 24 - CN values	9p13.3  	chr9:34230002-36020000(probes 148525:148687)      	chr9:35490002-35910000(probes 148641:148678)      	chr9:33450002-37480000(probes 148457:148821)      	8.7207e-05	 8.7207e-05		Actual Copy Change Given	0.080889	0.53011	0	0.00597	-0.096176	0.10205	-0.39464	-0.028491	-0.24156	-0.027808	-0.40771	0.023426	0.0049969	0.015308	-0.019863	-0.020275	-0.29662	3.6569	-0.25419	-0.13109	-0.11574	-0.019863	0	-0.18093	-0.10118	-0.098682	-0.46568	-0.1731	0.052383	-0.035312	-0.033132	0.083198	-0.066386	-0.21317	-0.0085766	-0.052396	-0.011473	0	0.87926	-0.20199	-0.0076101	0.71904	-0.054016	-0.0053992	0.085221	-0.32855	-0.10039	-0.21676	-0.0971	-0.38269	-0.019314	0.030169	-0.24569	-0.19074	0.14459	0.0011093	0.022024	-0.090493	0.027357	-0.027535	-0.056038	-0.0088526	-0.10092	-0.21935	-0.25552	-0.17727	-0.30534	-0.041702	-0.29154	-0.193	-0.031632	-0.03504	3.2532	-0.063703	-0.013815	-0.0030475	-0.025483	-0.37775	-0.00055444	-0.19312	-0.24472	0.051387	0.016845	-0.27021	0.063509	-0.1698	-0.029857	0.0062481	-0.0044312	-0.18949	0.0034687	0.0069435	-0.028765	0.020903	-0.15272	-0.005814	-0.0030475	-0.17082	-0.046448	-0.15477	0.43648	-0.41498	0.0016642	-0.10145	0.10512	-0.0015243	-0.35293	-0.064508	-0.027124	-0.20945	-0.18886	-0.033541	-0.078278	-0.10289	-0.13536	0.57434	-0.048207	-0.011473	-0.18861	0.0068044	-0.072274	-0.027945	-0.022058	-0.096968	-0.062764	0.00458	1.4486	-0.030677	-0.030267	-0.154	0.015727	-0.0022168	0.73038	0.75681	-0.028081	-0.045499	-0.016017	-0.197	-0.053341	-0.007472	0.17966	-0.0023553	-0.063569	0.030451	-0.36522	
Amplification Peak 25 - CN values	10p11.1 	chr10:39170002-39310000(probes 161954:161959)    	chr10:39190002-39290000(probes 161955:161958)    	chr10:39030002-39480000(probes 161946:161969)    	1.4386e-05	  0.0013125		Actual Copy Change Given	-0.00069303	-0.97424	-0.00041585	-0.0037395	-0.41849	-0.40196	-1.2929	3.4279	-0.0026322	-0.1071	-1.1033	0.02525	-1.0377	-1.1212	-0.51166	-0.95145	0.019083	0	0.14935	0.015447	-0.047124	-0.15937	-0.0018014	-0.38022	0.1133	0.021323	0.0093098	-0.14245	0.016146	-0.0049844	0.00083195	1.3882	0.013632	-0.006505	0.0062481	0.13125	-0.0022168	-0.0024938	0.012934	-0.18597	0.00055459	0.089851	0.00027728	-0.036946	0.0026357	0.0027745	-1.0585	-0.82928	0.0068044	2.2672	-0.21775	-0.082402	0.41714	-0.029721	-0.092742	-0.0040162	-0.49902	-0.36737	-0.085457	-0.55226	-0.59546	0.27426	-0.031359	-0.26709	-0.0083005	0.0016642	-0.10079	-0.034223	0.0011093	-0.27021	-0.32298	0.20152	-0.77312	-0.0084385	-0.36499	-0.36793	-0.198	-0.40827	-0.015329	-0.47892	-0.023292	-0.0081624	0.018103	-0.031905	-0.035448	0.0093098	-0.10079	-1.0912	0.026233	0.17633	-0.0078863	-0.0062286	-0.044686	0.018663	-0.0011087	-0.0071958	-0.088109	-0.022195	0.36019	-0.23521	-0.040345	-0.77269	-0.024935	-0.49423	-0.034086	0.63847	-1.2929	-1.2774	-0.061017	-0.21392	-0.13833	0.012516	3.6569	-1.2929	-0.88689	-0.6537	0.012237	-0.58324	-0.17183	0	-0.0069195	-0.59292	-0.62865	0.032281	0.34015	1.3159	-0.0083005	-0.10618	0.030732	0	-0.0059522	0.016985	0.10293	-0.047666	-0.012576	-0.86939	-0.76304	-0.12382	-0.61095	-0.15733	-0.0033243	0.0084743	-0.60835	-0.37065	-0.37448	
Amplification Peak 26 - CN values	10p11.1 	chr10:39290002-39410000(probes 161960:161965)    	chr10:39310002-39390000(probes 161961:161964)    	chr10:39030002-39480000(probes 161946:161969)    	2.9419e-05	  0.0036235		Actual Copy Change Given	-0.00069303	-0.97424	-0.00041585	-0.0037395	-0.41849	-0.40196	-0.10579	3.4279	-0.0026322	-0.1071	-1.1033	0.02525	-1.0377	-1.1212	-0.51166	-0.95145	0.019083	0	0.14935	0.015447	-0.047124	-0.15937	-0.0018014	-0.38022	0.1133	0.021323	0.0093098	-0.14245	0.016146	-0.0049844	0.00083195	1.3882	0.013632	-0.006505	0.0062481	0.13125	-0.0022168	-0.0024938	0.012934	-0.18597	0.00055459	0.089851	0.00027728	3.6569	0.0026357	0.0027745	-1.0585	-0.82928	0.0068044	0.319	-0.21775	-0.082402	0.41714	-0.029721	-0.092742	-0.0040162	-0.49902	-0.36737	-0.085457	-0.55226	-0.59546	0.27426	-0.031359	-0.26709	-0.0083005	-0.35053	-0.10079	-0.034223	0.0011093	-0.27021	-0.32298	0.20152	-0.77312	-0.0084385	-0.36499	-0.36793	-0.198	-0.40827	-0.015329	-0.47892	-0.023292	-0.0081624	0.018103	-0.031905	-0.035448	0.0093098	-0.10079	-1.0912	0.026233	0.17633	-0.0078863	-0.0062286	-0.044686	0.018663	-0.0011087	-0.0071958	-1.1239	-0.022195	0.36019	1.487	-0.040345	-0.77269	-0.024935	-0.49423	-0.034086	0.63847	0.18616	-1.2774	-0.061017	-0.21392	-0.13833	0.012516	-1.1121	-1.2929	-0.88689	-0.6537	0.012237	-0.58324	-0.17183	0	-0.0069195	-0.59292	-0.62865	0.032281	0.34015	1.3159	-0.0083005	-0.10618	0.030732	0	-0.0059522	0.016985	0.10293	-0.047666	-0.012576	-0.86939	-0.76304	-0.12382	-0.61095	-0.15733	-0.0033243	0.0084743	-0.60835	-0.37065	-0.37448	
